vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
8157/10943 (epoch 67.084) train_loss=934.21984863 time/batch=3.09s
8158/10943 (epoch 67.092) train_loss=572.66754150 time/batch=1.90s
8159/10943 (epoch 67.100) train_loss=195.00982666 time/batch=0.64s
8160/10943 (epoch 67.109) train_loss=339.26519775 time/batch=0.80s
8161/10943 (epoch 67.117) train_loss=411.73431396 time/batch=1.04s
8162/10943 (epoch 67.125) train_loss=131.12062073 time/batch=0.39s
8163/10943 (epoch 67.133) train_loss=197.79048157 time/batch=0.48s
8164/10943 (epoch 67.142) train_loss=149.98585510 time/batch=0.38s
8165/10943 (epoch 67.150) train_loss=427.36840820 time/batch=0.93s
8166/10943 (epoch 67.158) train_loss=294.17718506 time/batch=0.76s
8167/10943 (epoch 67.166) train_loss=285.08178711 time/batch=0.74s
8168/10943 (epoch 67.175) train_loss=202.23867798 time/batch=0.53s
8169/10943 (epoch 67.183) train_loss=490.11315918 time/batch=1.17s
8170/10943 (epoch 67.191) train_loss=270.97329712 time/batch=0.72s
8171/10943 (epoch 67.199) train_loss=155.55166626 time/batch=0.43s
8172/10943 (epoch 67.207) train_loss=302.98132324 time/batch=0.75s
8173/10943 (epoch 67.216) train_loss=112.45599365 time/batch=0.34s
8174/10943 (epoch 67.224) train_loss=200.05050659 time/batch=0.48s
8175/10943 (epoch 67.232) train_loss=145.24008179 time/batch=0.38s
8176/10943 (epoch 67.240) train_loss=488.05926514 time/batch=1.18s
8177/10943 (epoch 67.249) train_loss=433.78631592 time/batch=1.12s
8178/10943 (epoch 67.257) train_loss=98.98622131 time/batch=0.33s
8179/10943 (epoch 67.265) train_loss=441.65637207 time/batch=0.98s
8180/10943 (epoch 67.273) train_loss=369.51318359 time/batch=0.91s
8181/10943 (epoch 67.281) train_loss=363.57546997 time/batch=0.92s
8182/10943 (epoch 67.290) train_loss=453.31903076 time/batch=1.15s
8183/10943 (epoch 67.298) train_loss=162.11584473 time/batch=0.49s
8184/10943 (epoch 67.306) train_loss=215.90301514 time/batch=0.51s
8185/10943 (epoch 67.314) train_loss=139.54438782 time/batch=0.36s
8186/10943 (epoch 67.323) train_loss=179.38429260 time/batch=0.46s
8187/10943 (epoch 67.331) train_loss=215.93357849 time/batch=0.54s
8188/10943 (epoch 67.339) train_loss=210.86019897 time/batch=0.57s
8189/10943 (epoch 67.347) train_loss=170.73153687 time/batch=0.42s
8190/10943 (epoch 67.355) train_loss=453.14318848 time/batch=1.05s
8191/10943 (epoch 67.364) train_loss=336.71478271 time/batch=0.88s
8192/10943 (epoch 67.372) train_loss=300.68383789 time/batch=0.78s
8193/10943 (epoch 67.380) train_loss=259.17718506 time/batch=0.70s
8194/10943 (epoch 67.388) train_loss=142.67648315 time/batch=0.41s
8195/10943 (epoch 67.397) train_loss=224.46353149 time/batch=0.55s
8196/10943 (epoch 67.405) train_loss=393.70208740 time/batch=0.97s
8197/10943 (epoch 67.413) train_loss=168.64923096 time/batch=0.50s
8198/10943 (epoch 67.421) train_loss=310.44134521 time/batch=0.73s
8199/10943 (epoch 67.429) train_loss=226.90132141 time/batch=0.61s
8200/10943 (epoch 67.438) train_loss=131.91900635 time/batch=0.35s
8201/10943 (epoch 67.446) train_loss=410.58087158 time/batch=0.95s
8202/10943 (epoch 67.454) train_loss=201.64663696 time/batch=0.59s
8203/10943 (epoch 67.462) train_loss=361.06213379 time/batch=0.86s
8204/10943 (epoch 67.471) train_loss=349.12207031 time/batch=0.88s
8205/10943 (epoch 67.479) train_loss=119.88936615 time/batch=0.35s
8206/10943 (epoch 67.487) train_loss=195.57962036 time/batch=0.52s
8207/10943 (epoch 67.495) train_loss=269.93292236 time/batch=0.68s
8208/10943 (epoch 67.503) train_loss=317.45809937 time/batch=0.80s
8209/10943 (epoch 67.512) train_loss=145.62652588 time/batch=0.38s
8210/10943 (epoch 67.520) train_loss=285.70245361 time/batch=0.67s
8211/10943 (epoch 67.528) train_loss=120.28249359 time/batch=0.36s
8212/10943 (epoch 67.536) train_loss=334.98919678 time/batch=0.77s
8213/10943 (epoch 67.545) train_loss=272.25842285 time/batch=0.68s
8214/10943 (epoch 67.553) train_loss=325.11578369 time/batch=0.81s
8215/10943 (epoch 67.561) train_loss=186.75788879 time/batch=0.51s
8216/10943 (epoch 67.569) train_loss=265.17358398 time/batch=0.64s
8217/10943 (epoch 67.577) train_loss=263.68807983 time/batch=0.67s
8218/10943 (epoch 67.586) train_loss=303.41928101 time/batch=0.76s
8219/10943 (epoch 67.594) train_loss=309.64047241 time/batch=0.79s
8220/10943 (epoch 67.602) train_loss=330.85998535 time/batch=0.86s
8221/10943 (epoch 67.610) train_loss=361.94357300 time/batch=0.94s
8222/10943 (epoch 67.619) train_loss=353.68121338 time/batch=0.91s
8223/10943 (epoch 67.627) train_loss=267.82260132 time/batch=0.70s
8224/10943 (epoch 67.635) train_loss=265.33489990 time/batch=0.66s
8225/10943 (epoch 67.643) train_loss=310.00561523 time/batch=0.80s
8226/10943 (epoch 67.652) train_loss=300.09896851 time/batch=0.79s
8227/10943 (epoch 67.660) train_loss=342.80047607 time/batch=0.88s
8228/10943 (epoch 67.668) train_loss=290.96798706 time/batch=0.76s
8229/10943 (epoch 67.676) train_loss=225.69216919 time/batch=0.61s
8230/10943 (epoch 67.684) train_loss=223.33197021 time/batch=0.56s
8231/10943 (epoch 67.693) train_loss=196.87292480 time/batch=0.48s
8232/10943 (epoch 67.701) train_loss=114.72467041 time/batch=0.31s
8233/10943 (epoch 67.709) train_loss=284.33581543 time/batch=0.66s
8234/10943 (epoch 67.717) train_loss=220.85189819 time/batch=0.58s
8235/10943 (epoch 67.726) train_loss=277.97814941 time/batch=0.68s
8236/10943 (epoch 67.734) train_loss=305.09509277 time/batch=0.79s
8237/10943 (epoch 67.742) train_loss=232.35195923 time/batch=0.59s
8238/10943 (epoch 67.750) train_loss=228.15829468 time/batch=0.59s
8239/10943 (epoch 67.758) train_loss=238.44923401 time/batch=0.61s
8240/10943 (epoch 67.767) train_loss=296.85345459 time/batch=0.70s
8241/10943 (epoch 67.775) train_loss=318.84558105 time/batch=0.82s
8242/10943 (epoch 67.783) train_loss=195.39753723 time/batch=0.52s
8243/10943 (epoch 67.791) train_loss=195.82421875 time/batch=0.58s
8244/10943 (epoch 67.800) train_loss=247.57012939 time/batch=0.62s
8245/10943 (epoch 67.808) train_loss=159.33963013 time/batch=0.45s
8246/10943 (epoch 67.816) train_loss=288.18771362 time/batch=0.69s
8247/10943 (epoch 67.824) train_loss=308.42193604 time/batch=0.84s
8248/10943 (epoch 67.832) train_loss=259.11911011 time/batch=0.66s
8249/10943 (epoch 67.841) train_loss=172.33834839 time/batch=0.46s
8250/10943 (epoch 67.849) train_loss=172.00942993 time/batch=0.45s
8251/10943 (epoch 67.857) train_loss=234.58580017 time/batch=0.57s
8252/10943 (epoch 67.865) train_loss=126.59558105 time/batch=0.40s
8253/10943 (epoch 67.874) train_loss=155.19717407 time/batch=0.42s
8254/10943 (epoch 67.882) train_loss=324.98724365 time/batch=0.80s
8255/10943 (epoch 67.890) train_loss=302.83557129 time/batch=0.76s
8256/10943 (epoch 67.898) train_loss=253.08010864 time/batch=0.63s
8257/10943 (epoch 67.906) train_loss=236.00164795 time/batch=0.62s
8258/10943 (epoch 67.915) train_loss=236.51049805 time/batch=0.62s
8259/10943 (epoch 67.923) train_loss=258.60668945 time/batch=0.66s
8260/10943 (epoch 67.931) train_loss=233.81628418 time/batch=0.60s
8261/10943 (epoch 67.939) train_loss=189.45245361 time/batch=0.59s
8262/10943 (epoch 67.948) train_loss=237.11764526 time/batch=0.62s
8263/10943 (epoch 67.956) train_loss=276.69921875 time/batch=0.71s
8264/10943 (epoch 67.964) train_loss=251.12887573 time/batch=0.65s
setting learning rate to 0.0027380
  saved to metadata/gru_dropout-9_nov_folkwiki-20181207-173447_epoch23.pkl
8265/10943 (epoch 67.972) train_loss=408.65481567 time/batch=1.03s
8266/10943 (epoch 67.980) train_loss=564.84008789 time/batch=1.30s
8267/10943 (epoch 67.989) train_loss=216.50225830 time/batch=0.63s
8268/10943 (epoch 67.997) train_loss=102.72022247 time/batch=0.29s
8269/10943 (epoch 68.005) train_loss=768.83715820 time/batch=1.80s
8270/10943 (epoch 68.013) train_loss=310.86346436 time/batch=0.91s
8271/10943 (epoch 68.022) train_loss=258.20727539 time/batch=0.64s
8272/10943 (epoch 68.030) train_loss=228.81022644 time/batch=0.60s
8273/10943 (epoch 68.038) train_loss=297.13211060 time/batch=0.79s
8274/10943 (epoch 68.046) train_loss=531.28649902 time/batch=1.29s
8275/10943 (epoch 68.054) train_loss=413.73828125 time/batch=1.05s
8276/10943 (epoch 68.063) train_loss=158.19934082 time/batch=0.45s
8277/10943 (epoch 68.071) train_loss=211.85478210 time/batch=0.52s
8278/10943 (epoch 68.079) train_loss=209.58065796 time/batch=0.53s
8279/10943 (epoch 68.087) train_loss=874.61193848 time/batch=3.02s
8280/10943 (epoch 68.096) train_loss=522.07336426 time/batch=1.46s
8281/10943 (epoch 68.104) train_loss=478.56091309 time/batch=1.22s
8282/10943 (epoch 68.112) train_loss=622.91870117 time/batch=1.58s
8283/10943 (epoch 68.120) train_loss=474.31655884 time/batch=1.17s
8284/10943 (epoch 68.129) train_loss=232.98596191 time/batch=0.64s
8285/10943 (epoch 68.137) train_loss=134.45602417 time/batch=0.36s
8286/10943 (epoch 68.145) train_loss=507.45587158 time/batch=1.27s
8287/10943 (epoch 68.153) train_loss=389.20812988 time/batch=0.99s
8288/10943 (epoch 68.161) train_loss=396.49896240 time/batch=0.96s
8289/10943 (epoch 68.170) train_loss=253.92175293 time/batch=0.69s
8290/10943 (epoch 68.178) train_loss=120.11795044 time/batch=0.32s
8291/10943 (epoch 68.186) train_loss=296.50036621 time/batch=0.72s
8292/10943 (epoch 68.194) train_loss=430.33093262 time/batch=1.02s
8293/10943 (epoch 68.203) train_loss=377.99847412 time/batch=0.98s
8294/10943 (epoch 68.211) train_loss=465.43350220 time/batch=1.35s
8295/10943 (epoch 68.219) train_loss=434.46325684 time/batch=1.07s
8296/10943 (epoch 68.227) train_loss=342.37127686 time/batch=0.87s
8297/10943 (epoch 68.235) train_loss=123.55744934 time/batch=0.36s
8298/10943 (epoch 68.244) train_loss=293.89398193 time/batch=0.71s
8299/10943 (epoch 68.252) train_loss=291.79302979 time/batch=0.76s
8300/10943 (epoch 68.260) train_loss=433.83068848 time/batch=1.07s
8301/10943 (epoch 68.268) train_loss=341.23498535 time/batch=0.90s
8302/10943 (epoch 68.277) train_loss=221.32000732 time/batch=0.61s
8303/10943 (epoch 68.285) train_loss=157.76445007 time/batch=0.42s
8304/10943 (epoch 68.293) train_loss=431.16027832 time/batch=1.05s
8305/10943 (epoch 68.301) train_loss=116.29681396 time/batch=0.39s
8306/10943 (epoch 68.309) train_loss=384.71014404 time/batch=0.93s
8307/10943 (epoch 68.318) train_loss=208.98728943 time/batch=0.58s
8308/10943 (epoch 68.326) train_loss=328.46359253 time/batch=0.79s
8309/10943 (epoch 68.334) train_loss=147.86511230 time/batch=0.40s
8310/10943 (epoch 68.342) train_loss=354.66699219 time/batch=0.88s
8311/10943 (epoch 68.351) train_loss=149.10537720 time/batch=0.43s
8312/10943 (epoch 68.359) train_loss=193.11053467 time/batch=0.47s
8313/10943 (epoch 68.367) train_loss=98.07530212 time/batch=0.29s
8314/10943 (epoch 68.375) train_loss=179.71691895 time/batch=0.44s
8315/10943 (epoch 68.383) train_loss=260.40521240 time/batch=0.65s
8316/10943 (epoch 68.392) train_loss=533.16540527 time/batch=1.37s
8317/10943 (epoch 68.400) train_loss=444.29351807 time/batch=1.17s
8318/10943 (epoch 68.408) train_loss=267.84848022 time/batch=0.73s
8319/10943 (epoch 68.416) train_loss=330.79541016 time/batch=0.84s
8320/10943 (epoch 68.425) train_loss=127.17141724 time/batch=0.37s
8321/10943 (epoch 68.433) train_loss=298.02099609 time/batch=0.74s
8322/10943 (epoch 68.441) train_loss=169.04345703 time/batch=0.47s
8323/10943 (epoch 68.449) train_loss=273.40130615 time/batch=0.66s
8324/10943 (epoch 68.457) train_loss=291.48852539 time/batch=0.72s
8325/10943 (epoch 68.466) train_loss=354.79077148 time/batch=0.87s
8326/10943 (epoch 68.474) train_loss=308.55160522 time/batch=0.82s
8327/10943 (epoch 68.482) train_loss=354.98760986 time/batch=0.91s
8328/10943 (epoch 68.490) train_loss=269.74029541 time/batch=0.73s
8329/10943 (epoch 68.499) train_loss=308.33251953 time/batch=0.79s
8330/10943 (epoch 68.507) train_loss=290.31298828 time/batch=0.72s
8331/10943 (epoch 68.515) train_loss=187.87585449 time/batch=0.51s
8332/10943 (epoch 68.523) train_loss=149.39074707 time/batch=0.38s
8333/10943 (epoch 68.531) train_loss=189.99316406 time/batch=0.50s
8334/10943 (epoch 68.540) train_loss=169.55168152 time/batch=0.45s
8335/10943 (epoch 68.548) train_loss=402.78070068 time/batch=1.36s
8336/10943 (epoch 68.556) train_loss=325.67993164 time/batch=0.88s
8337/10943 (epoch 68.564) train_loss=355.22875977 time/batch=0.89s
8338/10943 (epoch 68.573) train_loss=263.32366943 time/batch=0.68s
8339/10943 (epoch 68.581) train_loss=304.17208862 time/batch=0.76s
8340/10943 (epoch 68.589) train_loss=259.37487793 time/batch=0.67s
8341/10943 (epoch 68.597) train_loss=168.20043945 time/batch=0.45s
8342/10943 (epoch 68.605) train_loss=143.77236938 time/batch=0.38s
8343/10943 (epoch 68.614) train_loss=128.53656006 time/batch=0.33s
8344/10943 (epoch 68.622) train_loss=231.16607666 time/batch=0.54s
8345/10943 (epoch 68.630) train_loss=289.77343750 time/batch=0.69s
8346/10943 (epoch 68.638) train_loss=329.89776611 time/batch=0.84s
8347/10943 (epoch 68.647) train_loss=280.54516602 time/batch=0.74s
8348/10943 (epoch 68.655) train_loss=183.13641357 time/batch=0.48s
8349/10943 (epoch 68.663) train_loss=133.41375732 time/batch=0.36s
8350/10943 (epoch 68.671) train_loss=166.21929932 time/batch=0.43s
8351/10943 (epoch 68.680) train_loss=255.39024353 time/batch=0.66s
8352/10943 (epoch 68.688) train_loss=191.33825684 time/batch=0.53s
8353/10943 (epoch 68.696) train_loss=153.05879211 time/batch=0.45s
8354/10943 (epoch 68.704) train_loss=307.87817383 time/batch=0.77s
8355/10943 (epoch 68.712) train_loss=244.30805969 time/batch=0.66s
8356/10943 (epoch 68.721) train_loss=361.93109131 time/batch=0.88s
8357/10943 (epoch 68.729) train_loss=311.63003540 time/batch=0.80s
8358/10943 (epoch 68.737) train_loss=224.61746216 time/batch=0.60s
8359/10943 (epoch 68.745) train_loss=229.89532471 time/batch=0.60s
8360/10943 (epoch 68.754) train_loss=227.79379272 time/batch=0.58s
8361/10943 (epoch 68.762) train_loss=164.32531738 time/batch=0.47s
8362/10943 (epoch 68.770) train_loss=222.15466309 time/batch=0.55s
8363/10943 (epoch 68.778) train_loss=219.41859436 time/batch=0.57s
8364/10943 (epoch 68.786) train_loss=298.67724609 time/batch=0.72s
8365/10943 (epoch 68.795) train_loss=383.73410034 time/batch=1.41s
8366/10943 (epoch 68.803) train_loss=203.14517212 time/batch=0.60s
8367/10943 (epoch 68.811) train_loss=191.22949219 time/batch=0.48s
8368/10943 (epoch 68.819) train_loss=239.12667847 time/batch=0.58s
8369/10943 (epoch 68.828) train_loss=181.20904541 time/batch=0.50s
8370/10943 (epoch 68.836) train_loss=239.02093506 time/batch=0.61s
8371/10943 (epoch 68.844) train_loss=308.21911621 time/batch=0.76s
8372/10943 (epoch 68.852) train_loss=207.20677185 time/batch=0.54s
8373/10943 (epoch 68.860) train_loss=208.57878113 time/batch=0.57s
8374/10943 (epoch 68.869) train_loss=256.49774170 time/batch=0.64s
8375/10943 (epoch 68.877) train_loss=294.47549438 time/batch=0.73s
8376/10943 (epoch 68.885) train_loss=258.11596680 time/batch=0.66s
8377/10943 (epoch 68.893) train_loss=276.81219482 time/batch=0.66s
8378/10943 (epoch 68.902) train_loss=272.77926636 time/batch=0.70s
8379/10943 (epoch 68.910) train_loss=282.22210693 time/batch=0.70s
8380/10943 (epoch 68.918) train_loss=230.20428467 time/batch=0.62s
8381/10943 (epoch 68.926) train_loss=226.36602783 time/batch=0.60s
8382/10943 (epoch 68.934) train_loss=333.53204346 time/batch=0.83s
8383/10943 (epoch 68.943) train_loss=254.00498962 time/batch=0.74s
8384/10943 (epoch 68.951) train_loss=322.97985840 time/batch=0.82s
8385/10943 (epoch 68.959) train_loss=285.52725220 time/batch=0.80s
setting learning rate to 0.0026559
8386/10943 (epoch 68.967) train_loss=449.33642578 time/batch=1.10s
8387/10943 (epoch 68.976) train_loss=459.21765137 time/batch=1.11s
8388/10943 (epoch 68.984) train_loss=201.10635376 time/batch=0.55s
8389/10943 (epoch 68.992) train_loss=526.54956055 time/batch=1.22s
8390/10943 (epoch 69.000) train_loss=584.68078613 time/batch=1.53s
8391/10943 (epoch 69.008) train_loss=333.41775513 time/batch=0.94s
8392/10943 (epoch 69.017) train_loss=368.02313232 time/batch=0.89s
8393/10943 (epoch 69.025) train_loss=195.87437439 time/batch=0.56s
8394/10943 (epoch 69.033) train_loss=421.84506226 time/batch=0.98s
8395/10943 (epoch 69.041) train_loss=469.89105225 time/batch=1.18s
8396/10943 (epoch 69.050) train_loss=344.02560425 time/batch=0.90s
8397/10943 (epoch 69.058) train_loss=142.90390015 time/batch=0.40s
8398/10943 (epoch 69.066) train_loss=705.34356689 time/batch=1.62s
8399/10943 (epoch 69.074) train_loss=159.72502136 time/batch=0.56s
8400/10943 (epoch 69.082) train_loss=181.44744873 time/batch=0.45s
8401/10943 (epoch 69.091) train_loss=563.38732910 time/batch=1.26s
8402/10943 (epoch 69.099) train_loss=183.04321289 time/batch=0.54s
8403/10943 (epoch 69.107) train_loss=871.88903809 time/batch=2.31s
8404/10943 (epoch 69.115) train_loss=270.06817627 time/batch=0.85s
8405/10943 (epoch 69.124) train_loss=331.07537842 time/batch=0.81s
8406/10943 (epoch 69.132) train_loss=404.37811279 time/batch=0.99s
8407/10943 (epoch 69.140) train_loss=265.99829102 time/batch=0.70s
8408/10943 (epoch 69.148) train_loss=98.88116455 time/batch=0.30s
8409/10943 (epoch 69.157) train_loss=233.94317627 time/batch=0.56s
8410/10943 (epoch 69.165) train_loss=140.02380371 time/batch=0.38s
8411/10943 (epoch 69.173) train_loss=373.48236084 time/batch=0.89s
8412/10943 (epoch 69.181) train_loss=404.35870361 time/batch=1.05s
8413/10943 (epoch 69.189) train_loss=127.45738220 time/batch=0.40s
8414/10943 (epoch 69.198) train_loss=225.88497925 time/batch=0.58s
8415/10943 (epoch 69.206) train_loss=336.25872803 time/batch=0.87s
8416/10943 (epoch 69.214) train_loss=295.88827515 time/batch=0.81s
8417/10943 (epoch 69.222) train_loss=509.62713623 time/batch=1.33s
8418/10943 (epoch 69.231) train_loss=267.65484619 time/batch=0.76s
8419/10943 (epoch 69.239) train_loss=285.15509033 time/batch=0.73s
8420/10943 (epoch 69.247) train_loss=356.07965088 time/batch=0.90s
8421/10943 (epoch 69.255) train_loss=180.90444946 time/batch=0.51s
8422/10943 (epoch 69.263) train_loss=532.60919189 time/batch=1.31s
8423/10943 (epoch 69.272) train_loss=142.62759399 time/batch=0.46s
8424/10943 (epoch 69.280) train_loss=525.12756348 time/batch=1.43s
8425/10943 (epoch 69.288) train_loss=434.46777344 time/batch=1.11s
8426/10943 (epoch 69.296) train_loss=421.62564087 time/batch=1.06s
8427/10943 (epoch 69.305) train_loss=383.10241699 time/batch=0.99s
8428/10943 (epoch 69.313) train_loss=204.18954468 time/batch=0.54s
8429/10943 (epoch 69.321) train_loss=351.75366211 time/batch=0.86s
8430/10943 (epoch 69.329) train_loss=389.05050659 time/batch=0.98s
8431/10943 (epoch 69.337) train_loss=303.62716675 time/batch=0.79s
8432/10943 (epoch 69.346) train_loss=358.91592407 time/batch=0.91s
8433/10943 (epoch 69.354) train_loss=249.38394165 time/batch=0.66s
8434/10943 (epoch 69.362) train_loss=473.88735962 time/batch=1.48s
