vocabulary size: 226
n tunes: 26239
n train tunes: 24959.0
n validation tunes: 1280.0
390/19499 (epoch 1.000) train_loss=369.01660156 time/batch=0.72s
391/19499 (epoch 1.003) train_loss=368.47735596 time/batch=0.70s
392/19499 (epoch 1.005) train_loss=2698.75830078 time/batch=4.61s
393/19499 (epoch 1.008) train_loss=982.54785156 time/batch=2.29s
394/19499 (epoch 1.010) train_loss=1089.21704102 time/batch=1.89s
395/19499 (epoch 1.013) train_loss=1168.58007812 time/batch=2.01s
396/19499 (epoch 1.015) train_loss=677.94201660 time/batch=1.37s
397/19499 (epoch 1.018) train_loss=660.60571289 time/batch=1.19s
398/19499 (epoch 1.021) train_loss=339.13043213 time/batch=0.73s
399/19499 (epoch 1.023) train_loss=1368.18139648 time/batch=2.12s
400/19499 (epoch 1.026) train_loss=490.40914917 time/batch=1.13s
401/19499 (epoch 1.028) train_loss=1110.25390625 time/batch=1.80s
402/19499 (epoch 1.031) train_loss=1223.62890625 time/batch=2.13s
403/19499 (epoch 1.033) train_loss=1985.36621094 time/batch=3.49s
404/19499 (epoch 1.036) train_loss=336.95114136 time/batch=1.12s
405/19499 (epoch 1.039) train_loss=633.19018555 time/batch=1.04s
406/19499 (epoch 1.041) train_loss=330.97167969 time/batch=0.71s
407/19499 (epoch 1.044) train_loss=581.26269531 time/batch=0.96s
408/19499 (epoch 1.046) train_loss=1761.29821777 time/batch=2.84s
409/19499 (epoch 1.049) train_loss=1051.54370117 time/batch=2.07s
410/19499 (epoch 1.051) train_loss=669.57781982 time/batch=1.32s
411/19499 (epoch 1.054) train_loss=794.10968018 time/batch=1.37s
412/19499 (epoch 1.056) train_loss=1547.19360352 time/batch=2.54s
413/19499 (epoch 1.059) train_loss=601.55084229 time/batch=1.34s
414/19499 (epoch 1.062) train_loss=223.67324829 time/batch=0.52s
415/19499 (epoch 1.064) train_loss=1296.03710938 time/batch=2.00s
416/19499 (epoch 1.067) train_loss=267.83648682 time/batch=0.80s
417/19499 (epoch 1.069) train_loss=724.83032227 time/batch=1.18s
418/19499 (epoch 1.072) train_loss=1393.84252930 time/batch=2.32s
419/19499 (epoch 1.074) train_loss=169.71180725 time/batch=0.69s
420/19499 (epoch 1.077) train_loss=388.97280884 time/batch=0.66s
421/19499 (epoch 1.080) train_loss=225.17507935 time/batch=0.47s
422/19499 (epoch 1.082) train_loss=1396.94458008 time/batch=2.44s
423/19499 (epoch 1.085) train_loss=288.33541870 time/batch=0.93s
424/19499 (epoch 1.087) train_loss=264.06384277 time/batch=0.50s
425/19499 (epoch 1.090) train_loss=176.15373230 time/batch=0.37s
426/19499 (epoch 1.092) train_loss=1090.47985840 time/batch=1.74s
427/19499 (epoch 1.095) train_loss=728.57543945 time/batch=1.40s
428/19499 (epoch 1.097) train_loss=703.05944824 time/batch=1.27s
429/19499 (epoch 1.100) train_loss=789.13269043 time/batch=1.36s
430/19499 (epoch 1.103) train_loss=916.84521484 time/batch=1.60s
431/19499 (epoch 1.105) train_loss=253.10038757 time/batch=0.67s
432/19499 (epoch 1.108) train_loss=239.69229126 time/batch=0.46s
433/19499 (epoch 1.110) train_loss=925.56250000 time/batch=1.45s
434/19499 (epoch 1.113) train_loss=452.25036621 time/batch=0.97s
435/19499 (epoch 1.115) train_loss=891.42840576 time/batch=1.49s
436/19499 (epoch 1.118) train_loss=518.90325928 time/batch=1.06s
437/19499 (epoch 1.121) train_loss=488.50888062 time/batch=0.90s
438/19499 (epoch 1.123) train_loss=267.14303589 time/batch=0.56s
439/19499 (epoch 1.126) train_loss=485.03881836 time/batch=0.81s
440/19499 (epoch 1.128) train_loss=370.10205078 time/batch=0.72s
441/19499 (epoch 1.131) train_loss=822.91180420 time/batch=1.32s
442/19499 (epoch 1.133) train_loss=170.59518433 time/batch=0.48s
443/19499 (epoch 1.136) train_loss=916.16845703 time/batch=1.45s
444/19499 (epoch 1.139) train_loss=522.30993652 time/batch=1.04s
445/19499 (epoch 1.141) train_loss=825.72283936 time/batch=1.35s
446/19499 (epoch 1.144) train_loss=1038.03881836 time/batch=1.75s
447/19499 (epoch 1.146) train_loss=264.89599609 time/batch=0.73s
448/19499 (epoch 1.149) train_loss=477.82128906 time/batch=0.81s
449/19499 (epoch 1.151) train_loss=513.20349121 time/batch=0.91s
450/19499 (epoch 1.154) train_loss=862.62109375 time/batch=1.41s
451/19499 (epoch 1.156) train_loss=871.82794189 time/batch=1.54s
452/19499 (epoch 1.159) train_loss=712.20458984 time/batch=1.31s
453/19499 (epoch 1.162) train_loss=296.09716797 time/batch=0.67s
454/19499 (epoch 1.164) train_loss=718.79931641 time/batch=1.17s
455/19499 (epoch 1.167) train_loss=426.47201538 time/batch=0.87s
456/19499 (epoch 1.169) train_loss=831.96295166 time/batch=1.36s
457/19499 (epoch 1.172) train_loss=281.45147705 time/batch=0.67s
458/19499 (epoch 1.174) train_loss=553.16583252 time/batch=0.91s
459/19499 (epoch 1.177) train_loss=863.67260742 time/batch=1.44s
460/19499 (epoch 1.180) train_loss=776.62286377 time/batch=1.39s
461/19499 (epoch 1.182) train_loss=652.55883789 time/batch=1.18s
462/19499 (epoch 1.185) train_loss=1160.38134766 time/batch=1.99s
463/19499 (epoch 1.187) train_loss=274.03311157 time/batch=0.79s
464/19499 (epoch 1.190) train_loss=740.52044678 time/batch=1.18s
465/19499 (epoch 1.192) train_loss=958.67175293 time/batch=1.66s
466/19499 (epoch 1.195) train_loss=375.88250732 time/batch=0.88s
467/19499 (epoch 1.197) train_loss=316.01202393 time/batch=0.61s
468/19499 (epoch 1.200) train_loss=811.61584473 time/batch=1.28s
469/19499 (epoch 1.203) train_loss=467.49438477 time/batch=0.97s
470/19499 (epoch 1.205) train_loss=464.27960205 time/batch=0.85s
471/19499 (epoch 1.208) train_loss=430.99642944 time/batch=0.81s
472/19499 (epoch 1.210) train_loss=424.97192383 time/batch=0.82s
473/19499 (epoch 1.213) train_loss=881.92510986 time/batch=1.41s
474/19499 (epoch 1.215) train_loss=863.13549805 time/batch=1.55s
475/19499 (epoch 1.218) train_loss=437.58056641 time/batch=0.92s
476/19499 (epoch 1.221) train_loss=232.80300903 time/batch=0.48s
477/19499 (epoch 1.223) train_loss=601.99194336 time/batch=0.97s
478/19499 (epoch 1.226) train_loss=523.08728027 time/batch=0.96s
479/19499 (epoch 1.228) train_loss=214.68313599 time/batch=0.48s
480/19499 (epoch 1.231) train_loss=802.89685059 time/batch=1.26s
481/19499 (epoch 1.233) train_loss=629.11193848 time/batch=1.18s
482/19499 (epoch 1.236) train_loss=197.37176514 time/batch=0.48s
483/19499 (epoch 1.239) train_loss=886.41503906 time/batch=1.38s
484/19499 (epoch 1.241) train_loss=770.89129639 time/batch=1.38s
485/19499 (epoch 1.244) train_loss=755.54980469 time/batch=1.32s
486/19499 (epoch 1.246) train_loss=471.16683960 time/batch=0.92s
487/19499 (epoch 1.249) train_loss=281.10357666 time/batch=0.57s
488/19499 (epoch 1.251) train_loss=297.56213379 time/batch=0.54s
489/19499 (epoch 1.254) train_loss=473.01660156 time/batch=0.81s
490/19499 (epoch 1.256) train_loss=179.88935852 time/batch=0.42s
491/19499 (epoch 1.259) train_loss=278.11010742 time/batch=0.49s
492/19499 (epoch 1.262) train_loss=978.04113770 time/batch=1.53s
493/19499 (epoch 1.264) train_loss=667.76373291 time/batch=1.24s
494/19499 (epoch 1.267) train_loss=916.89129639 time/batch=1.64s
495/19499 (epoch 1.269) train_loss=791.28625488 time/batch=1.48s
496/19499 (epoch 1.272) train_loss=957.43725586 time/batch=1.69s
497/19499 (epoch 1.274) train_loss=382.07937622 time/batch=0.89s
498/19499 (epoch 1.277) train_loss=248.65553284 time/batch=0.50s
499/19499 (epoch 1.280) train_loss=165.41526794 time/batch=0.32s
500/19499 (epoch 1.282) train_loss=720.82385254 time/batch=1.12s
501/19499 (epoch 1.285) train_loss=509.85317993 time/batch=0.98s
502/19499 (epoch 1.287) train_loss=489.45129395 time/batch=0.91s
503/19499 (epoch 1.290) train_loss=858.90325928 time/batch=1.47s
504/19499 (epoch 1.292) train_loss=441.38665771 time/batch=0.94s
505/19499 (epoch 1.295) train_loss=402.93399048 time/batch=0.74s
506/19499 (epoch 1.297) train_loss=439.56994629 time/batch=0.81s
507/19499 (epoch 1.300) train_loss=707.42150879 time/batch=1.18s
508/19499 (epoch 1.303) train_loss=513.85394287 time/batch=1.00s
509/19499 (epoch 1.305) train_loss=501.66494751 time/batch=0.92s
510/19499 (epoch 1.308) train_loss=551.21234131 time/batch=0.97s
511/19499 (epoch 1.310) train_loss=647.25665283 time/batch=1.12s
512/19499 (epoch 1.313) train_loss=324.97583008 time/batch=0.71s
513/19499 (epoch 1.315) train_loss=565.29687500 time/batch=0.95s
514/19499 (epoch 1.318) train_loss=331.85327148 time/batch=0.69s
515/19499 (epoch 1.321) train_loss=396.49816895 time/batch=0.72s
516/19499 (epoch 1.323) train_loss=432.29138184 time/batch=0.80s
517/19499 (epoch 1.326) train_loss=454.56689453 time/batch=0.83s
518/19499 (epoch 1.328) train_loss=595.16906738 time/batch=1.01s
519/19499 (epoch 1.331) train_loss=756.42962646 time/batch=1.28s
520/19499 (epoch 1.333) train_loss=592.07165527 time/batch=1.11s
521/19499 (epoch 1.336) train_loss=237.46504211 time/batch=0.55s
522/19499 (epoch 1.339) train_loss=671.97778320 time/batch=1.07s
523/19499 (epoch 1.341) train_loss=393.42297363 time/batch=0.80s
524/19499 (epoch 1.344) train_loss=661.33203125 time/batch=1.08s
525/19499 (epoch 1.346) train_loss=426.34255981 time/batch=0.85s
526/19499 (epoch 1.349) train_loss=219.48564148 time/batch=0.46s
527/19499 (epoch 1.351) train_loss=411.48840332 time/batch=0.70s
528/19499 (epoch 1.354) train_loss=576.45690918 time/batch=0.98s
529/19499 (epoch 1.356) train_loss=334.98062134 time/batch=0.69s
530/19499 (epoch 1.359) train_loss=613.00164795 time/batch=1.02s
531/19499 (epoch 1.362) train_loss=834.86169434 time/batch=1.66s
532/19499 (epoch 1.364) train_loss=464.16244507 time/batch=1.01s
533/19499 (epoch 1.367) train_loss=550.62664795 time/batch=0.99s
534/19499 (epoch 1.369) train_loss=581.42175293 time/batch=1.03s
535/19499 (epoch 1.372) train_loss=941.66510010 time/batch=1.64s
536/19499 (epoch 1.374) train_loss=351.54736328 time/batch=0.83s
537/19499 (epoch 1.377) train_loss=174.11485291 time/batch=0.38s
538/19499 (epoch 1.380) train_loss=529.01940918 time/batch=0.86s
539/19499 (epoch 1.382) train_loss=846.73840332 time/batch=1.67s
540/19499 (epoch 1.385) train_loss=507.81756592 time/batch=1.07s
541/19499 (epoch 1.387) train_loss=338.09606934 time/batch=0.70s
542/19499 (epoch 1.390) train_loss=281.65197754 time/batch=0.55s
543/19499 (epoch 1.392) train_loss=318.64334106 time/batch=0.57s
544/19499 (epoch 1.395) train_loss=641.43249512 time/batch=1.05s
545/19499 (epoch 1.397) train_loss=796.83026123 time/batch=1.70s
546/19499 (epoch 1.400) train_loss=390.46853638 time/batch=0.89s
547/19499 (epoch 1.403) train_loss=382.70272827 time/batch=0.71s
548/19499 (epoch 1.405) train_loss=395.10354614 time/batch=0.73s
549/19499 (epoch 1.408) train_loss=439.56823730 time/batch=0.79s
550/19499 (epoch 1.410) train_loss=226.22352600 time/batch=0.47s
551/19499 (epoch 1.413) train_loss=184.48011780 time/batch=0.36s
552/19499 (epoch 1.415) train_loss=433.65441895 time/batch=0.74s
553/19499 (epoch 1.418) train_loss=281.48046875 time/batch=0.58s
554/19499 (epoch 1.421) train_loss=605.55639648 time/batch=0.97s
555/19499 (epoch 1.423) train_loss=540.54882812 time/batch=0.97s
556/19499 (epoch 1.426) train_loss=263.98242188 time/batch=0.58s
557/19499 (epoch 1.428) train_loss=391.01135254 time/batch=0.69s
558/19499 (epoch 1.431) train_loss=392.36434937 time/batch=0.72s
559/19499 (epoch 1.433) train_loss=339.39801025 time/batch=0.65s
560/19499 (epoch 1.436) train_loss=624.11547852 time/batch=1.03s
561/19499 (epoch 1.439) train_loss=210.12858582 time/batch=0.50s
562/19499 (epoch 1.441) train_loss=582.18237305 time/batch=0.93s
563/19499 (epoch 1.444) train_loss=602.88836670 time/batch=1.07s
564/19499 (epoch 1.446) train_loss=293.83959961 time/batch=0.62s
565/19499 (epoch 1.449) train_loss=407.43896484 time/batch=0.72s
566/19499 (epoch 1.451) train_loss=224.23681641 time/batch=0.46s
567/19499 (epoch 1.454) train_loss=390.97869873 time/batch=0.67s
568/19499 (epoch 1.456) train_loss=197.32824707 time/batch=0.44s
569/19499 (epoch 1.459) train_loss=635.48120117 time/batch=1.04s
570/19499 (epoch 1.462) train_loss=324.78167725 time/batch=0.70s
571/19499 (epoch 1.464) train_loss=287.82928467 time/batch=0.55s
572/19499 (epoch 1.467) train_loss=673.20190430 time/batch=1.10s
573/19499 (epoch 1.469) train_loss=530.39184570 time/batch=1.01s
574/19499 (epoch 1.472) train_loss=469.48007202 time/batch=0.88s
575/19499 (epoch 1.474) train_loss=419.56970215 time/batch=0.80s
576/19499 (epoch 1.477) train_loss=423.80126953 time/batch=0.79s
577/19499 (epoch 1.480) train_loss=341.97128296 time/batch=0.68s
578/19499 (epoch 1.482) train_loss=576.60662842 time/batch=0.95s
579/19499 (epoch 1.485) train_loss=309.88977051 time/batch=0.65s
580/19499 (epoch 1.487) train_loss=304.22387695 time/batch=0.54s
581/19499 (epoch 1.490) train_loss=212.28918457 time/batch=0.43s
582/19499 (epoch 1.492) train_loss=403.50625610 time/batch=0.69s
583/19499 (epoch 1.495) train_loss=500.56427002 time/batch=0.88s
584/19499 (epoch 1.497) train_loss=398.45623779 time/batch=0.78s
585/19499 (epoch 1.500) train_loss=472.06988525 time/batch=0.85s
586/19499 (epoch 1.503) train_loss=384.22970581 time/batch=0.74s
587/19499 (epoch 1.505) train_loss=307.86453247 time/batch=0.58s
588/19499 (epoch 1.508) train_loss=670.37164307 time/batch=1.11s
589/19499 (epoch 1.510) train_loss=412.33715820 time/batch=0.84s
590/19499 (epoch 1.513) train_loss=554.25311279 time/batch=0.97s
591/19499 (epoch 1.515) train_loss=641.16748047 time/batch=1.10s
592/19499 (epoch 1.518) train_loss=410.43096924 time/batch=0.81s
593/19499 (epoch 1.521) train_loss=598.91186523 time/batch=1.01s
594/19499 (epoch 1.523) train_loss=310.57543945 time/batch=0.66s
595/19499 (epoch 1.526) train_loss=312.01116943 time/batch=0.59s
596/19499 (epoch 1.528) train_loss=326.23638916 time/batch=0.60s
597/19499 (epoch 1.531) train_loss=541.14758301 time/batch=0.91s
598/19499 (epoch 1.533) train_loss=424.77618408 time/batch=0.83s
599/19499 (epoch 1.536) train_loss=445.12481689 time/batch=0.82s
600/19499 (epoch 1.539) train_loss=330.40887451 time/batch=0.66s
601/19499 (epoch 1.541) train_loss=627.35754395 time/batch=1.04s
602/19499 (epoch 1.544) train_loss=222.02246094 time/batch=0.55s
603/19499 (epoch 1.546) train_loss=257.85821533 time/batch=0.47s
604/19499 (epoch 1.549) train_loss=305.24307251 time/batch=0.55s
605/19499 (epoch 1.551) train_loss=291.78900146 time/batch=0.55s
606/19499 (epoch 1.554) train_loss=496.63378906 time/batch=0.86s
607/19499 (epoch 1.556) train_loss=252.83563232 time/batch=0.54s
608/19499 (epoch 1.559) train_loss=527.24218750 time/batch=0.87s
609/19499 (epoch 1.562) train_loss=425.47280884 time/batch=0.83s
610/19499 (epoch 1.564) train_loss=514.30755615 time/batch=0.89s
611/19499 (epoch 1.567) train_loss=478.54315186 time/batch=0.88s
612/19499 (epoch 1.569) train_loss=414.96496582 time/batch=0.79s
613/19499 (epoch 1.572) train_loss=711.78710938 time/batch=1.20s
614/19499 (epoch 1.574) train_loss=562.78411865 time/batch=1.08s
615/19499 (epoch 1.577) train_loss=483.06790161 time/batch=0.92s
616/19499 (epoch 1.580) train_loss=243.45530701 time/batch=0.53s
617/19499 (epoch 1.582) train_loss=564.07659912 time/batch=0.94s
618/19499 (epoch 1.585) train_loss=341.30728149 time/batch=0.73s
619/19499 (epoch 1.587) train_loss=250.64450073 time/batch=0.49s
620/19499 (epoch 1.590) train_loss=416.61776733 time/batch=0.74s
621/19499 (epoch 1.592) train_loss=318.18164062 time/batch=0.63s
622/19499 (epoch 1.595) train_loss=253.67750549 time/batch=0.50s
623/19499 (epoch 1.597) train_loss=438.36029053 time/batch=0.77s
624/19499 (epoch 1.600) train_loss=666.85412598 time/batch=1.12s
625/19499 (epoch 1.603) train_loss=517.89904785 time/batch=1.00s
626/19499 (epoch 1.605) train_loss=381.28918457 time/batch=0.76s
627/19499 (epoch 1.608) train_loss=334.24481201 time/batch=0.65s
628/19499 (epoch 1.610) train_loss=598.76892090 time/batch=1.01s
629/19499 (epoch 1.613) train_loss=431.60635376 time/batch=0.87s
630/19499 (epoch 1.615) train_loss=337.50802612 time/batch=0.66s
631/19499 (epoch 1.618) train_loss=232.84631348 time/batch=0.47s
632/19499 (epoch 1.621) train_loss=644.25427246 time/batch=1.02s
633/19499 (epoch 1.623) train_loss=643.88684082 time/batch=1.14s
634/19499 (epoch 1.626) train_loss=302.35473633 time/batch=0.68s
635/19499 (epoch 1.628) train_loss=664.32031250 time/batch=1.08s
636/19499 (epoch 1.631) train_loss=426.60021973 time/batch=0.85s
637/19499 (epoch 1.633) train_loss=498.96658325 time/batch=0.89s
638/19499 (epoch 1.636) train_loss=345.40139771 time/batch=0.71s
639/19499 (epoch 1.639) train_loss=331.81823730 time/batch=0.64s
640/19499 (epoch 1.641) train_loss=288.91656494 time/batch=0.58s
641/19499 (epoch 1.644) train_loss=427.20678711 time/batch=0.77s
642/19499 (epoch 1.646) train_loss=328.66567993 time/batch=0.65s
643/19499 (epoch 1.649) train_loss=345.24661255 time/batch=0.66s
644/19499 (epoch 1.651) train_loss=468.40356445 time/batch=0.83s
645/19499 (epoch 1.654) train_loss=518.08886719 time/batch=0.95s
646/19499 (epoch 1.656) train_loss=317.30053711 time/batch=0.67s
647/19499 (epoch 1.659) train_loss=688.40490723 time/batch=1.14s
648/19499 (epoch 1.662) train_loss=239.97763062 time/batch=0.58s
649/19499 (epoch 1.664) train_loss=212.63691711 time/batch=0.42s
650/19499 (epoch 1.667) train_loss=361.50790405 time/batch=0.63s
651/19499 (epoch 1.669) train_loss=419.91510010 time/batch=0.75s
652/19499 (epoch 1.672) train_loss=429.17730713 time/batch=0.82s
653/19499 (epoch 1.674) train_loss=393.95227051 time/batch=0.75s
654/19499 (epoch 1.677) train_loss=542.09570312 time/batch=0.95s
655/19499 (epoch 1.680) train_loss=224.75761414 time/batch=0.52s
656/19499 (epoch 1.682) train_loss=491.85308838 time/batch=0.82s
657/19499 (epoch 1.685) train_loss=513.10058594 time/batch=0.93s
658/19499 (epoch 1.687) train_loss=606.85571289 time/batch=1.05s
659/19499 (epoch 1.690) train_loss=340.90762329 time/batch=0.72s
660/19499 (epoch 1.692) train_loss=470.34622192 time/batch=0.84s
661/19499 (epoch 1.695) train_loss=367.97583008 time/batch=0.70s
662/19499 (epoch 1.698) train_loss=361.52246094 time/batch=0.67s
663/19499 (epoch 1.700) train_loss=492.96466064 time/batch=0.86s
664/19499 (epoch 1.703) train_loss=390.70373535 time/batch=0.74s
665/19499 (epoch 1.705) train_loss=357.85772705 time/batch=0.67s
666/19499 (epoch 1.708) train_loss=244.42626953 time/batch=0.51s
667/19499 (epoch 1.710) train_loss=428.55163574 time/batch=0.74s
668/19499 (epoch 1.713) train_loss=248.65682983 time/batch=0.54s
669/19499 (epoch 1.715) train_loss=674.24298096 time/batch=1.09s
670/19499 (epoch 1.718) train_loss=531.56359863 time/batch=1.01s
671/19499 (epoch 1.721) train_loss=335.61227417 time/batch=0.70s
672/19499 (epoch 1.723) train_loss=607.59436035 time/batch=1.02s
673/19499 (epoch 1.726) train_loss=326.34402466 time/batch=0.71s
674/19499 (epoch 1.728) train_loss=638.04711914 time/batch=1.09s
675/19499 (epoch 1.731) train_loss=586.84716797 time/batch=1.11s
676/19499 (epoch 1.733) train_loss=442.04504395 time/batch=0.87s
677/19499 (epoch 1.736) train_loss=365.42126465 time/batch=0.70s
678/19499 (epoch 1.739) train_loss=431.61547852 time/batch=0.80s
679/19499 (epoch 1.741) train_loss=426.73168945 time/batch=0.82s
680/19499 (epoch 1.744) train_loss=703.05041504 time/batch=1.17s
681/19499 (epoch 1.746) train_loss=657.64929199 time/batch=1.24s
