vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
19827/10943 (epoch 163.059) train_loss=1342.93664551 time/batch=3.11s
19828/10943 (epoch 163.068) train_loss=868.66906738 time/batch=1.93s
19829/10943 (epoch 163.076) train_loss=306.28134155 time/batch=0.65s
19830/10943 (epoch 163.084) train_loss=488.76135254 time/batch=0.82s
19831/10943 (epoch 163.092) train_loss=619.75677490 time/batch=1.05s
19832/10943 (epoch 163.100) train_loss=185.63339233 time/batch=0.39s
19833/10943 (epoch 163.109) train_loss=290.47009277 time/batch=0.50s
19834/10943 (epoch 163.117) train_loss=216.99612427 time/batch=0.38s
19835/10943 (epoch 163.125) train_loss=620.23754883 time/batch=0.95s
19836/10943 (epoch 163.133) train_loss=434.21673584 time/batch=0.78s
19837/10943 (epoch 163.142) train_loss=426.14978027 time/batch=0.75s
19838/10943 (epoch 163.150) train_loss=295.50039673 time/batch=0.54s
19839/10943 (epoch 163.158) train_loss=730.05725098 time/batch=1.18s
19840/10943 (epoch 163.166) train_loss=410.14282227 time/batch=0.74s
19841/10943 (epoch 163.175) train_loss=228.84747314 time/batch=0.43s
19842/10943 (epoch 163.183) train_loss=462.18145752 time/batch=0.75s
19843/10943 (epoch 163.191) train_loss=164.75637817 time/batch=0.34s
19844/10943 (epoch 163.199) train_loss=292.37954712 time/batch=0.50s
19845/10943 (epoch 163.207) train_loss=209.22848511 time/batch=0.39s
19846/10943 (epoch 163.216) train_loss=715.28265381 time/batch=1.20s
19847/10943 (epoch 163.224) train_loss=648.42120361 time/batch=1.15s
19848/10943 (epoch 163.232) train_loss=139.81579590 time/batch=0.34s
19849/10943 (epoch 163.240) train_loss=654.59820557 time/batch=1.00s
19850/10943 (epoch 163.249) train_loss=540.20672607 time/batch=0.93s
19851/10943 (epoch 163.257) train_loss=540.68096924 time/batch=0.94s
19852/10943 (epoch 163.265) train_loss=674.52343750 time/batch=1.17s
19853/10943 (epoch 163.273) train_loss=243.96041870 time/batch=0.50s
19854/10943 (epoch 163.281) train_loss=316.89627075 time/batch=0.54s
19855/10943 (epoch 163.290) train_loss=198.76516724 time/batch=0.37s
19856/10943 (epoch 163.298) train_loss=263.26284790 time/batch=0.46s
19857/10943 (epoch 163.306) train_loss=322.54107666 time/batch=0.56s
19858/10943 (epoch 163.314) train_loss=311.86846924 time/batch=0.58s
19859/10943 (epoch 163.323) train_loss=247.82296753 time/batch=0.43s
19860/10943 (epoch 163.331) train_loss=642.01300049 time/batch=1.06s
19861/10943 (epoch 163.339) train_loss=511.12402344 time/batch=0.90s
19862/10943 (epoch 163.347) train_loss=446.46374512 time/batch=0.79s
19863/10943 (epoch 163.355) train_loss=409.22216797 time/batch=0.72s
19864/10943 (epoch 163.364) train_loss=218.20651245 time/batch=0.42s
19865/10943 (epoch 163.372) train_loss=325.53894043 time/batch=0.56s
19866/10943 (epoch 163.380) train_loss=586.39013672 time/batch=0.99s
19867/10943 (epoch 163.388) train_loss=248.79730225 time/batch=0.50s
19868/10943 (epoch 163.397) train_loss=454.21121216 time/batch=0.75s
19869/10943 (epoch 163.405) train_loss=332.32476807 time/batch=0.62s
19870/10943 (epoch 163.413) train_loss=189.57038879 time/batch=0.35s
19871/10943 (epoch 163.421) train_loss=595.96026611 time/batch=0.96s
19872/10943 (epoch 163.429) train_loss=306.26882935 time/batch=0.60s
19873/10943 (epoch 163.438) train_loss=529.17034912 time/batch=0.87s
19874/10943 (epoch 163.446) train_loss=532.06817627 time/batch=0.90s
19875/10943 (epoch 163.454) train_loss=174.24252319 time/batch=0.36s
19876/10943 (epoch 163.462) train_loss=295.68939209 time/batch=0.53s
19877/10943 (epoch 163.471) train_loss=415.26092529 time/batch=0.69s
19878/10943 (epoch 163.479) train_loss=471.72772217 time/batch=0.82s
19879/10943 (epoch 163.487) train_loss=207.92098999 time/batch=0.39s
19880/10943 (epoch 163.495) train_loss=414.75592041 time/batch=0.69s
19881/10943 (epoch 163.503) train_loss=173.34654236 time/batch=0.36s
19882/10943 (epoch 163.512) train_loss=490.86386108 time/batch=0.78s
19883/10943 (epoch 163.520) train_loss=403.27191162 time/batch=0.70s
19884/10943 (epoch 163.528) train_loss=481.34173584 time/batch=0.83s
19885/10943 (epoch 163.536) train_loss=281.24902344 time/batch=0.51s
19886/10943 (epoch 163.545) train_loss=395.75799561 time/batch=0.65s
19887/10943 (epoch 163.553) train_loss=388.72094727 time/batch=0.67s
19888/10943 (epoch 163.561) train_loss=446.95397949 time/batch=0.78s
19889/10943 (epoch 163.569) train_loss=464.60705566 time/batch=0.79s
19890/10943 (epoch 163.577) train_loss=512.58776855 time/batch=0.87s
19891/10943 (epoch 163.586) train_loss=558.66082764 time/batch=0.95s
19892/10943 (epoch 163.594) train_loss=535.79650879 time/batch=0.93s
19893/10943 (epoch 163.602) train_loss=407.68164062 time/batch=0.72s
19894/10943 (epoch 163.610) train_loss=386.22238159 time/batch=0.67s
19895/10943 (epoch 163.619) train_loss=456.43496704 time/batch=0.80s
19896/10943 (epoch 163.627) train_loss=449.38101196 time/batch=0.81s
19897/10943 (epoch 163.635) train_loss=508.96487427 time/batch=0.89s
19898/10943 (epoch 163.643) train_loss=441.31460571 time/batch=0.79s
19899/10943 (epoch 163.652) train_loss=326.90209961 time/batch=0.61s
19900/10943 (epoch 163.660) train_loss=333.47418213 time/batch=0.57s
19901/10943 (epoch 163.668) train_loss=279.72357178 time/batch=0.49s
19902/10943 (epoch 163.676) train_loss=159.35447693 time/batch=0.32s
19903/10943 (epoch 163.684) train_loss=416.64846802 time/batch=0.68s
19904/10943 (epoch 163.693) train_loss=319.04794312 time/batch=0.60s
19905/10943 (epoch 163.701) train_loss=409.19195557 time/batch=0.69s
19906/10943 (epoch 163.709) train_loss=454.29046631 time/batch=0.80s
19907/10943 (epoch 163.717) train_loss=338.67422485 time/batch=0.62s
19908/10943 (epoch 163.726) train_loss=332.63305664 time/batch=0.59s
19909/10943 (epoch 163.734) train_loss=350.30297852 time/batch=0.62s
19910/10943 (epoch 163.742) train_loss=421.66772461 time/batch=0.70s
19911/10943 (epoch 163.750) train_loss=479.13766479 time/batch=0.84s
19912/10943 (epoch 163.758) train_loss=291.58493042 time/batch=0.53s
19913/10943 (epoch 163.767) train_loss=297.58178711 time/batch=0.58s
19914/10943 (epoch 163.775) train_loss=362.54229736 time/batch=0.63s
19915/10943 (epoch 163.783) train_loss=235.74185181 time/batch=0.46s
19916/10943 (epoch 163.791) train_loss=420.97705078 time/batch=0.71s
19917/10943 (epoch 163.800) train_loss=456.17117310 time/batch=0.85s
19918/10943 (epoch 163.808) train_loss=386.30523682 time/batch=0.68s
19919/10943 (epoch 163.816) train_loss=254.85079956 time/batch=0.46s
19920/10943 (epoch 163.824) train_loss=251.61437988 time/batch=0.45s
19921/10943 (epoch 163.832) train_loss=345.56036377 time/batch=0.58s
19922/10943 (epoch 163.841) train_loss=180.22967529 time/batch=0.40s
19923/10943 (epoch 163.849) train_loss=234.82870483 time/batch=0.43s
19924/10943 (epoch 163.857) train_loss=471.99414062 time/batch=0.82s
19925/10943 (epoch 163.865) train_loss=455.65368652 time/batch=0.78s
19926/10943 (epoch 163.874) train_loss=382.30657959 time/batch=0.64s
19927/10943 (epoch 163.882) train_loss=352.87884521 time/batch=0.63s
19928/10943 (epoch 163.890) train_loss=350.61981201 time/batch=0.63s
19929/10943 (epoch 163.898) train_loss=382.94323730 time/batch=0.68s
19930/10943 (epoch 163.906) train_loss=349.55999756 time/batch=0.62s
19931/10943 (epoch 163.915) train_loss=276.91366577 time/batch=0.60s
19932/10943 (epoch 163.923) train_loss=344.78790283 time/batch=0.63s
19933/10943 (epoch 163.931) train_loss=410.38504028 time/batch=0.72s
19934/10943 (epoch 163.939) train_loss=361.54693604 time/batch=0.66s
setting learning rate to 0.0010980
19935/10943 (epoch 163.948) train_loss=602.90228271 time/batch=0.99s
19936/10943 (epoch 163.956) train_loss=848.01599121 time/batch=1.32s
19937/10943 (epoch 163.964) train_loss=337.49008179 time/batch=0.64s
19938/10943 (epoch 163.972) train_loss=144.63882446 time/batch=0.30s
19939/10943 (epoch 163.980) train_loss=1101.87231445 time/batch=1.83s
19940/10943 (epoch 163.989) train_loss=482.55157471 time/batch=0.92s
19941/10943 (epoch 163.997) train_loss=381.45333862 time/batch=0.66s
19942/10943 (epoch 164.005) train_loss=344.34378052 time/batch=0.60s
19943/10943 (epoch 164.013) train_loss=448.30718994 time/batch=0.81s
19944/10943 (epoch 164.022) train_loss=786.34729004 time/batch=1.31s
19945/10943 (epoch 164.030) train_loss=615.45294189 time/batch=1.07s
19946/10943 (epoch 164.038) train_loss=234.01992798 time/batch=0.46s
19947/10943 (epoch 164.046) train_loss=318.97772217 time/batch=0.54s
19948/10943 (epoch 164.054) train_loss=298.03100586 time/batch=0.53s
19949/10943 (epoch 164.063) train_loss=1275.85058594 time/batch=3.07s
19950/10943 (epoch 164.071) train_loss=795.62939453 time/batch=1.48s
19951/10943 (epoch 164.079) train_loss=723.18566895 time/batch=1.24s
19952/10943 (epoch 164.087) train_loss=936.27679443 time/batch=1.60s
19953/10943 (epoch 164.096) train_loss=702.01556396 time/batch=1.18s
19954/10943 (epoch 164.104) train_loss=334.06961060 time/batch=0.65s
19955/10943 (epoch 164.112) train_loss=192.73995972 time/batch=0.36s
19956/10943 (epoch 164.120) train_loss=735.81854248 time/batch=1.29s
19957/10943 (epoch 164.129) train_loss=574.31274414 time/batch=1.00s
19958/10943 (epoch 164.137) train_loss=583.78131104 time/batch=0.98s
19959/10943 (epoch 164.145) train_loss=385.54806519 time/batch=0.69s
19960/10943 (epoch 164.153) train_loss=169.36132812 time/batch=0.33s
19961/10943 (epoch 164.161) train_loss=433.78271484 time/batch=0.73s
19962/10943 (epoch 164.170) train_loss=618.14868164 time/batch=1.04s
19963/10943 (epoch 164.178) train_loss=561.42138672 time/batch=1.01s
19964/10943 (epoch 164.186) train_loss=689.26330566 time/batch=1.37s
19965/10943 (epoch 164.194) train_loss=645.14245605 time/batch=1.10s
19966/10943 (epoch 164.203) train_loss=506.88458252 time/batch=0.90s
19967/10943 (epoch 164.211) train_loss=175.62530518 time/batch=0.37s
19968/10943 (epoch 164.219) train_loss=432.71725464 time/batch=0.72s
19969/10943 (epoch 164.227) train_loss=434.19958496 time/batch=0.77s
19970/10943 (epoch 164.235) train_loss=625.65344238 time/batch=1.08s
19971/10943 (epoch 164.244) train_loss=514.51452637 time/batch=0.92s
19972/10943 (epoch 164.252) train_loss=332.46441650 time/batch=0.61s
19973/10943 (epoch 164.260) train_loss=227.48301697 time/batch=0.43s
19974/10943 (epoch 164.268) train_loss=636.94299316 time/batch=1.06s
19975/10943 (epoch 164.277) train_loss=172.42227173 time/batch=0.40s
19976/10943 (epoch 164.285) train_loss=557.91162109 time/batch=0.93s
19977/10943 (epoch 164.293) train_loss=308.78668213 time/batch=0.59s
19978/10943 (epoch 164.301) train_loss=478.98992920 time/batch=0.80s
19979/10943 (epoch 164.309) train_loss=206.78469849 time/batch=0.40s
19980/10943 (epoch 164.318) train_loss=529.16564941 time/batch=0.89s
19981/10943 (epoch 164.326) train_loss=212.84260559 time/batch=0.42s
19982/10943 (epoch 164.334) train_loss=280.10302734 time/batch=0.48s
19983/10943 (epoch 164.342) train_loss=140.57125854 time/batch=0.29s
19984/10943 (epoch 164.351) train_loss=261.62322998 time/batch=0.45s
19985/10943 (epoch 164.359) train_loss=386.57595825 time/batch=0.66s
19986/10943 (epoch 164.367) train_loss=792.01416016 time/batch=1.38s
19987/10943 (epoch 164.375) train_loss=686.46154785 time/batch=1.18s
19988/10943 (epoch 164.383) train_loss=425.89840698 time/batch=0.73s
19989/10943 (epoch 164.392) train_loss=489.83563232 time/batch=0.85s
19990/10943 (epoch 164.400) train_loss=185.84649658 time/batch=0.37s
19991/10943 (epoch 164.408) train_loss=447.02124023 time/batch=0.76s
19992/10943 (epoch 164.416) train_loss=240.53169250 time/batch=0.48s
19993/10943 (epoch 164.425) train_loss=411.16009521 time/batch=0.66s
19994/10943 (epoch 164.433) train_loss=425.90795898 time/batch=0.73s
19995/10943 (epoch 164.441) train_loss=508.60415649 time/batch=0.88s
19996/10943 (epoch 164.449) train_loss=459.53088379 time/batch=0.83s
19997/10943 (epoch 164.457) train_loss=544.15570068 time/batch=0.92s
19998/10943 (epoch 164.466) train_loss=427.25421143 time/batch=0.73s
19999/10943 (epoch 164.474) train_loss=458.00610352 time/batch=0.80s
Validating
    loss:	410.357226

20000/10943 (epoch 164.482) train_loss=425.49591064 time/batch=2.60s
20001/10943 (epoch 164.490) train_loss=276.14938354 time/batch=0.51s
20002/10943 (epoch 164.499) train_loss=215.41748047 time/batch=0.38s
20003/10943 (epoch 164.507) train_loss=290.20849609 time/batch=0.52s
20004/10943 (epoch 164.515) train_loss=251.13446045 time/batch=0.46s
20005/10943 (epoch 164.523) train_loss=587.00433350 time/batch=1.38s
20006/10943 (epoch 164.531) train_loss=487.79656982 time/batch=0.91s
20007/10943 (epoch 164.540) train_loss=530.62933350 time/batch=0.90s
20008/10943 (epoch 164.548) train_loss=397.95596313 time/batch=0.68s
20009/10943 (epoch 164.556) train_loss=450.09362793 time/batch=0.77s
20010/10943 (epoch 164.564) train_loss=396.77902222 time/batch=0.68s
20011/10943 (epoch 164.573) train_loss=250.39840698 time/batch=0.46s
20012/10943 (epoch 164.581) train_loss=209.44210815 time/batch=0.39s
20013/10943 (epoch 164.589) train_loss=182.60954285 time/batch=0.34s
20014/10943 (epoch 164.597) train_loss=329.87591553 time/batch=0.56s
20015/10943 (epoch 164.605) train_loss=422.06475830 time/batch=0.69s
20016/10943 (epoch 164.614) train_loss=481.25164795 time/batch=0.85s
20017/10943 (epoch 164.622) train_loss=417.42968750 time/batch=0.74s
20018/10943 (epoch 164.630) train_loss=271.12585449 time/batch=0.49s
20019/10943 (epoch 164.638) train_loss=194.35342407 time/batch=0.37s
20020/10943 (epoch 164.647) train_loss=238.98262024 time/batch=0.43s
20021/10943 (epoch 164.655) train_loss=379.80484009 time/batch=0.68s
20022/10943 (epoch 164.663) train_loss=285.60510254 time/batch=0.54s
20023/10943 (epoch 164.671) train_loss=229.80381775 time/batch=0.45s
20024/10943 (epoch 164.680) train_loss=459.47201538 time/batch=0.79s
20025/10943 (epoch 164.688) train_loss=366.54956055 time/batch=0.66s
20026/10943 (epoch 164.696) train_loss=541.39379883 time/batch=0.90s
20027/10943 (epoch 164.704) train_loss=484.19421387 time/batch=0.81s
20028/10943 (epoch 164.712) train_loss=342.56753540 time/batch=0.62s
20029/10943 (epoch 164.721) train_loss=342.70123291 time/batch=0.60s
20030/10943 (epoch 164.729) train_loss=329.72326660 time/batch=0.59s
20031/10943 (epoch 164.737) train_loss=237.10453796 time/batch=0.48s
20032/10943 (epoch 164.745) train_loss=320.05511475 time/batch=0.57s
20033/10943 (epoch 164.754) train_loss=322.35412598 time/batch=0.59s
20034/10943 (epoch 164.762) train_loss=434.53454590 time/batch=0.73s
20035/10943 (epoch 164.770) train_loss=570.45660400 time/batch=1.43s
20036/10943 (epoch 164.778) train_loss=291.29907227 time/batch=0.60s
20037/10943 (epoch 164.786) train_loss=271.12411499 time/batch=0.50s
20038/10943 (epoch 164.795) train_loss=348.96331787 time/batch=0.61s
20039/10943 (epoch 164.803) train_loss=264.85330200 time/batch=0.52s
20040/10943 (epoch 164.811) train_loss=351.27905273 time/batch=0.61s
20041/10943 (epoch 164.819) train_loss=448.20431519 time/batch=0.77s
20042/10943 (epoch 164.828) train_loss=296.90097046 time/batch=0.55s
20043/10943 (epoch 164.836) train_loss=292.32696533 time/batch=0.59s
20044/10943 (epoch 164.844) train_loss=372.45245361 time/batch=0.65s
20045/10943 (epoch 164.852) train_loss=430.90689087 time/batch=0.73s
20046/10943 (epoch 164.860) train_loss=381.61175537 time/batch=0.67s
20047/10943 (epoch 164.869) train_loss=412.78363037 time/batch=0.67s
20048/10943 (epoch 164.877) train_loss=411.43051147 time/batch=0.71s
20049/10943 (epoch 164.885) train_loss=418.63052368 time/batch=0.71s
20050/10943 (epoch 164.893) train_loss=361.26058960 time/batch=0.63s
20051/10943 (epoch 164.902) train_loss=343.30398560 time/batch=0.61s
20052/10943 (epoch 164.910) train_loss=491.78942871 time/batch=0.84s
20053/10943 (epoch 164.918) train_loss=383.83361816 time/batch=0.76s
20054/10943 (epoch 164.926) train_loss=474.76611328 time/batch=0.83s
20055/10943 (epoch 164.934) train_loss=441.39764404 time/batch=0.82s
setting learning rate to 0.0010650
  saved to metadata/gru_dropout-9_nov_folkwiki-20181115-204407_epoch54.pkl
20056/10943 (epoch 164.943) train_loss=687.76855469 time/batch=1.17s
20057/10943 (epoch 164.951) train_loss=717.10253906 time/batch=1.12s
20058/10943 (epoch 164.959) train_loss=310.00567627 time/batch=0.57s
20059/10943 (epoch 164.967) train_loss=805.69433594 time/batch=1.24s
20060/10943 (epoch 164.976) train_loss=905.71807861 time/batch=1.55s
20061/10943 (epoch 164.984) train_loss=555.29870605 time/batch=0.96s
20062/10943 (epoch 164.992) train_loss=539.41918945 time/batch=0.90s
20063/10943 (epoch 165.000) train_loss=303.38317871 time/batch=0.57s
20064/10943 (epoch 165.008) train_loss=615.62341309 time/batch=1.00s
20065/10943 (epoch 165.017) train_loss=710.88427734 time/batch=1.19s
20066/10943 (epoch 165.025) train_loss=516.34985352 time/batch=0.91s
20067/10943 (epoch 165.033) train_loss=209.53845215 time/batch=0.41s
20068/10943 (epoch 165.041) train_loss=1057.13330078 time/batch=1.65s
20069/10943 (epoch 165.050) train_loss=246.20228577 time/batch=0.55s
20070/10943 (epoch 165.058) train_loss=275.42059326 time/batch=0.45s
20071/10943 (epoch 165.066) train_loss=852.52307129 time/batch=1.29s
20072/10943 (epoch 165.074) train_loss=281.94137573 time/batch=0.56s
20073/10943 (epoch 165.082) train_loss=1315.58666992 time/batch=2.36s
20074/10943 (epoch 165.091) train_loss=436.91574097 time/batch=0.88s
20075/10943 (epoch 165.099) train_loss=497.51391602 time/batch=0.83s
20076/10943 (epoch 165.107) train_loss=635.44024658 time/batch=1.00s
20077/10943 (epoch 165.115) train_loss=425.03491211 time/batch=0.72s
20078/10943 (epoch 165.124) train_loss=141.43766785 time/batch=0.29s
20079/10943 (epoch 165.132) train_loss=364.90649414 time/batch=0.58s
20080/10943 (epoch 165.140) train_loss=210.44729614 time/batch=0.38s
20081/10943 (epoch 165.148) train_loss=572.28051758 time/batch=0.90s
20082/10943 (epoch 165.157) train_loss=628.96936035 time/batch=1.07s
20083/10943 (epoch 165.165) train_loss=189.31498718 time/batch=0.41s
20084/10943 (epoch 165.173) train_loss=358.90054321 time/batch=0.60s
20085/10943 (epoch 165.181) train_loss=526.92938232 time/batch=0.89s
